record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,rodent_type,date,quarter
21393,2,20,1994,17,DM,M,38,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-02-20,1994.1
21394,2,20,1994,17,DM,F,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-02-20,1994.1
21399,2,20,1994,17,DM,M,39,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-02-20,1994.1
21437,3,11,1994,17,DM,F,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-03-11,1994.1
21439,3,11,1994,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-03-11,1994.1
21443,3,11,1994,17,DM,M,37,57,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-03-11,1994.1
21497,4,10,1994,17,DM,M,36,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-04-10,1994.2
21500,4,10,1994,17,DM,F,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-04-10,1994.2
21508,4,10,1994,17,DM,M,35,31,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-04-10,1994.2
21563,5,18,1994,17,DM,M,NA,NA,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-05-18,1994.2
21567,5,18,1994,17,DM,M,37,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-05-18,1994.2
21569,5,18,1994,17,DM,M,37,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-05-18,1994.2
21614,6,14,1994,17,DM,F,36,24,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-06-14,1994.2
21615,6,14,1994,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-06-14,1994.2
21618,6,14,1994,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-06-14,1994.2
21626,6,14,1994,17,DM,F,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-06-14,1994.2
21659,7,8,1994,17,DM,F,35,30,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-07-08,1994.3
21660,7,8,1994,17,DM,M,37,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-07-08,1994.3
21664,7,8,1994,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-07-08,1994.3
21707,8,17,1994,17,DM,F,35,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-08-17,1994.3
21710,8,17,1994,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-08-17,1994.3
21719,8,17,1994,17,DM,M,36,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-08-17,1994.3
21756,9,6,1994,17,DM,F,36,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-09-06,1994.3
21766,9,6,1994,17,DM,M,36,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-09-06,1994.3
21770,9,6,1994,17,DM,M,36,55,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-09-06,1994.3
21813,10,12,1994,17,DM,F,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-10-12,1994.4
21829,10,12,1994,17,DM,M,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-10-12,1994.4
21832,10,12,1994,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-10-12,1994.4
21836,10,12,1994,17,DM,F,37,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-10-12,1994.4
21878,11,1,1994,17,DM,F,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-11-01,1994.4
21888,11,1,1994,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-11-01,1994.4
21898,11,1,1994,17,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-11-01,1994.4
21945,12,4,1994,17,DM,M,37,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-12-04,1994.4
21948,12,4,1994,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-12-04,1994.4
21961,12,4,1994,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1994-12-04,1994.4
22020,1,12,1995,17,DM,M,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-01-12,1995.1
22022,1,12,1995,17,DM,M,36,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-01-12,1995.1
22043,2,4,1995,17,DM,M,37,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-02-04,1995.1
22065,2,4,1995,17,DM,M,NA,NA,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-02-04,1995.1
22114,3,4,1995,17,DM,F,38,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-03-04,1995.1
22116,3,4,1995,17,DM,M,37,57,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-03-04,1995.1
22118,3,4,1995,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-03-04,1995.1
22171,4,1,1995,17,DM,M,38,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22178,4,1,1995,17,DM,F,16,10,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22184,4,1,1995,17,DM,M,37,55,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22185,4,1,1995,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22187,4,1,1995,17,DM,M,38,56,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22189,4,1,1995,17,DM,F,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-01,1995.2
22231,4,29,1995,17,DM,F,34,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-29,1995.2
22242,4,29,1995,17,DM,F,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-29,1995.2
22245,4,29,1995,17,DM,M,37,57,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-04-29,1995.2
22300,6,7,1995,17,DM,F,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-07,1995.2
22302,6,7,1995,17,DM,F,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-07,1995.2
22311,6,7,1995,17,DM,M,38,57,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-07,1995.2
22366,6,27,1995,17,DM,F,38,56,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-27,1995.2
22372,6,27,1995,17,DM,M,38,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-27,1995.2
22377,6,27,1995,17,DM,F,37,26,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-27,1995.2
22380,6,27,1995,17,DM,M,38,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-27,1995.2
22382,6,27,1995,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-06-27,1995.2
22437,7,20,1995,17,DM,M,33,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-07-20,1995.3
22442,7,20,1995,17,DM,F,32,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-07-20,1995.3
22458,7,20,1995,17,DM,F,39,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-07-20,1995.3
22470,7,20,1995,17,DM,M,34,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-07-20,1995.3
22472,7,20,1995,17,DM,M,34,56,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-07-20,1995.3
22545,8,26,1995,17,DM,M,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-08-26,1995.3
22559,8,26,1995,17,DM,F,34,60,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-08-26,1995.3
22569,8,26,1995,17,DM,M,37,58,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-08-26,1995.3
22573,8,26,1995,17,DM,M,37,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-08-26,1995.3
22697,9,23,1995,17,DM,M,34,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-09-23,1995.3
22709,9,23,1995,17,DM,F,35,28,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-09-23,1995.3
22718,9,23,1995,17,DM,M,34,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-09-23,1995.3
22731,9,23,1995,17,DM,F,35,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-09-23,1995.3
22732,9,23,1995,17,DM,M,35,56,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-09-23,1995.3
22834,10,28,1995,17,DM,F,35,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-10-28,1995.4
22861,10,28,1995,17,DM,M,35,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-10-28,1995.4
22894,10,28,1995,17,DM,M,37,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-10-28,1995.4
22898,10,28,1995,17,DM,F,37,62,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-10-28,1995.4
23019,12,2,1995,17,DM,F,39,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-02,1995.4
23024,12,2,1995,17,DM,F,33,29,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-02,1995.4
23040,12,2,1995,17,DM,M,37,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-02,1995.4
23128,12,21,1995,17,DM,F,38,57,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-21,1995.4
23141,12,21,1995,17,DM,F,36,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-21,1995.4
23161,12,21,1995,17,DM,M,38,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1995-12-21,1995.4
23217,1,27,1996,17,DM,M,36,25,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23218,1,27,1996,17,DM,M,37,25,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23224,1,27,1996,17,DM,F,39,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23230,1,27,1996,17,DM,M,36,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23235,1,27,1996,17,DM,M,37,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23253,1,27,1996,17,DM,M,36,58,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23264,1,27,1996,17,DM,M,38,55,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-01-27,1996.1
23348,2,24,1996,17,DM,F,36,34,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23360,2,24,1996,17,DM,F,37,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23375,2,24,1996,17,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23386,2,24,1996,17,DM,M,38,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23390,2,24,1996,17,DM,F,34,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23401,2,24,1996,17,DM,M,38,54,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-02-24,1996.1
23499,3,23,1996,17,DM,F,37,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-03-23,1996.1
23544,3,23,1996,17,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-03-23,1996.1
23589,3,23,1996,17,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-03-23,1996.1
23653,4,14,1996,17,DM,M,38,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23662,4,14,1996,17,DM,M,38,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23673,4,14,1996,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23686,4,14,1996,17,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23701,4,14,1996,17,DM,F,38,NA,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23705,4,14,1996,17,DM,M,38,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-04-14,1996.2
23920,5,23,1996,17,DM,M,36,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-05-23,1996.2
23926,5,23,1996,17,DM,F,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-05-23,1996.2
23928,5,23,1996,17,DM,M,38,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-05-23,1996.2
23940,5,23,1996,17,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-05-23,1996.2
24028,6,13,1996,17,DM,M,39,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-06-13,1996.2
24058,6,13,1996,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-06-13,1996.2
24070,6,13,1996,17,DM,M,36,22,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-06-13,1996.2
24072,6,13,1996,17,DM,F,36,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-06-13,1996.2
24080,6,13,1996,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-06-13,1996.2
24179,7,20,1996,17,DM,M,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-07-20,1996.3
24193,7,20,1996,17,DM,M,36,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-07-20,1996.3
24206,7,20,1996,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-07-20,1996.3
24218,7,20,1996,17,DM,M,37,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-07-20,1996.3
24293,8,14,1996,17,DM,M,38,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-08-14,1996.3
24321,8,14,1996,17,DM,M,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-08-14,1996.3
24328,8,14,1996,17,DM,M,38,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-08-14,1996.3
24390,9,21,1996,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-09-21,1996.3
24401,9,21,1996,17,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-09-21,1996.3
24427,9,21,1996,17,DM,F,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-09-21,1996.3
24442,9,21,1996,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-09-21,1996.3
24458,9,21,1996,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-09-21,1996.3
24543,10,12,1996,17,DM,M,37,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24557,10,12,1996,17,DM,M,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24560,10,12,1996,17,DM,F,35,27,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24574,10,12,1996,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24583,10,12,1996,17,DM,M,38,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24591,10,12,1996,17,DM,F,36,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-10-12,1996.4
24677,11,16,1996,17,DM,M,38,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-11-16,1996.4
24688,11,16,1996,17,DM,M,38,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-11-16,1996.4
24704,11,16,1996,17,DM,F,35,34,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-11-16,1996.4
24706,11,16,1996,17,DM,M,36,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-11-16,1996.4
24795,12,18,1996,17,DM,M,37,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24810,12,18,1996,17,DM,M,36,52,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24819,12,18,1996,17,DM,F,36,35,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24841,12,18,1996,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24849,12,18,1996,17,DM,M,35,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24851,12,18,1996,17,DM,M,40,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1996-12-18,1996.4
24931,2,8,1997,17,DM,M,35,53,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24957,2,8,1997,17,DM,M,38,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24965,2,8,1997,17,DM,M,38,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24970,2,8,1997,17,DM,F,34,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24976,2,8,1997,17,DM,M,36,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24978,2,8,1997,17,DM,F,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
24989,2,8,1997,17,DM,M,38,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
25003,2,8,1997,17,DM,M,34,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
25013,2,8,1997,17,DM,F,34,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-02-08,1997.1
25165,3,15,1997,17,DM,M,37,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25177,3,15,1997,17,DM,M,35,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25186,3,15,1997,17,DM,F,37,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25188,3,15,1997,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25204,3,15,1997,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25207,3,15,1997,17,DM,F,36,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25223,3,15,1997,17,DM,M,34,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25225,3,15,1997,17,DM,M,34,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25240,3,15,1997,17,DM,M,36,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25243,3,15,1997,17,DM,F,35,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25267,3,15,1997,17,DM,M,35,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25276,3,15,1997,17,DM,M,39,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-03-15,1997.1
25426,4,12,1997,17,DM,M,37,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25439,4,12,1997,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25461,4,12,1997,17,DM,F,34,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25471,4,12,1997,17,DM,M,37,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25485,4,12,1997,17,DM,F,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25516,4,12,1997,17,DM,M,33,22,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25531,4,12,1997,17,DM,M,37,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25554,4,12,1997,17,DM,M,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-04-12,1997.2
25693,5,10,1997,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25708,5,10,1997,17,DM,M,37,37,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25718,5,10,1997,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25731,5,10,1997,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25767,5,10,1997,17,DM,M,35,33,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25774,5,10,1997,17,DM,F,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25792,5,10,1997,17,DM,M,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25806,5,10,1997,17,DM,M,38,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
25830,5,10,1997,17,DM,F,37,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-05-10,1997.2
26046,6,10,1997,17,DM,M,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26060,6,10,1997,17,DM,M,35,50,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26062,6,10,1997,17,DM,F,36,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26079,6,10,1997,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26090,6,10,1997,17,DM,M,36,31,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26092,6,10,1997,17,DM,F,36,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26108,6,10,1997,17,DM,M,36,36,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26111,6,10,1997,17,DM,M,33,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26121,6,10,1997,17,DM,M,38,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-06-10,1997.2
26246,7,9,1997,17,DM,M,38,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-09,1997.3
26318,7,9,1997,17,DM,M,37,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-09,1997.3
26329,7,9,1997,17,DM,M,36,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-09,1997.3
26363,7,9,1997,17,DM,F,35,41,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-09,1997.3
26382,7,9,1997,17,DM,F,35,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-09,1997.3
26541,7,10,1997,17,DM,M,38,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-10,1997.3
26548,7,29,1997,17,DM,M,37,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26566,7,29,1997,17,DM,M,37,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26574,7,29,1997,17,DM,M,35,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26588,7,29,1997,17,DM,F,35,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26600,7,29,1997,17,DM,M,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26642,7,29,1997,17,DM,M,39,51,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-07-29,1997.3
26790,9,27,1997,17,DM,M,36,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-09-27,1997.3
26805,9,27,1997,17,DM,M,35,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-09-27,1997.3
26806,9,27,1997,17,DM,F,34,49,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-09-27,1997.3
26841,9,27,1997,17,DM,M,35,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-09-27,1997.3
26850,9,27,1997,17,DM,F,35,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-09-27,1997.3
26957,10,25,1997,17,DM,F,34,43,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
26991,10,25,1997,17,DM,M,37,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
26996,10,25,1997,17,DM,F,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
27003,10,25,1997,17,DM,F,35,38,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
27026,10,25,1997,17,DM,F,34,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
27027,10,25,1997,17,DM,M,35,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-10-25,1997.4
27134,11,22,1997,17,DM,M,36,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27141,11,22,1997,17,DM,M,36,47,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27153,11,22,1997,17,DM,M,35,48,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27173,11,22,1997,17,DM,M,36,42,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27206,11,22,1997,17,DM,F,35,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27230,11,22,1997,17,DM,F,34,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27241,11,22,1997,17,DM,F,34,40,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-11-22,1997.4
27299,12,28,1997,17,DM,F,35,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-12-28,1997.4
27302,12,28,1997,17,DM,M,35,46,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-12-28,1997.4
27311,12,28,1997,17,DM,M,36,44,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-12-28,1997.4
27317,12,28,1997,17,DM,M,39,45,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-12-28,1997.4
27322,12,28,1997,17,DM,F,38,39,Dipodomys,merriami,Rodent,Control,Kangaroo Rat,1997-12-28,1997.4
